CCG Comments,CMU ,FY,Last Stage Reached,Project Assessed,Project ID,Project Name,Approval Date,Approval Step,CO Team Lead,Could count for more adaptation,Could count for more mitigation,Country,FY Probability,GP,Lending Instrument,Potential (Y/N),Practice Group,Practice Manager Name,Region,Requesting Cost Center Code,Responsible Cost Center Code,Responsible Cost Center Name,Team Lead Name,TLN CDRS: Project compliant with CDRS requirement?,TLN CI: Climate indicator included?,TLN CI: Name of Climate Indicator,TLN CI: Project compliant with CI requirement?,TLN GHG: Applicable to operation,TLN GHG: GHG lifetime,"TLN GHG: Gross Emissions  (tCO2e, lifetime)","TLN GHG: Net Emissions (annual average, tCO2e/year)","TLN GHG: Net Emissions (economic lifetime, tCO2e)",TLN GHG: Status of data,TN1: % (Climate Co-Benefits Over Total IDA/IBRD Commitment),TN2: Net IDA/IBRD Adaptation ($M) ,TN3: Net IDA/IBRD Mitigation ($M) ,TN4: Total IDA/IBRD Climate Co-Benefits ($M) ,TN5: % (IBRD Climate Co-Benefits Over Total IBRD Commitment),TN6: % (IDA Climate Co-Benefits Over Total IDA Commitment),TN7: Net IBRD Adaptation ($M),TN8: IBRD Climate Co-Benefits ($M),TN9: Net IBRD Mitigation ($M),TO1: Net IDA Adaptation ($M),TO2: IDA Climate Co-Benefits ($M),TO3: Net IDA Mitigation ($M),TO4: IBRD Commitment ($M),TO5: IDA Commitment ($M),TO6: Total IDA/IBRD Commitment ($M),TO7: Gross IDA/IBRD Adaptation ($M),TO8: Gross IDA/IBRD Mitigation ($M),TO9: Dual Benefit Finance ($M)
CCG assessed the project as part of the March 2024 assessment. Final climate co-benefits pending TTL(s) validation with OPCS.,ECCEE-ECA,FY24,Bank Approved,Assessed,P180306,Modernization and Improvement of Rehabilitation Services Project,3/5/2024,A,000076115 | Nadwa Rafeh ~,0,0,Moldova,Firm,Health Nutrition and Population,IPF,No,GGHVP,Rekha Menon,ECA,ECCEE,HECHN,Health Nutrition &Population ECA,Nadwa Rafeh,Yes,No,,N/A,,,,,,,9.68%,2.2490000000000001,1.623,3.8719999999999999,0.0968,0,2.249,3.872,1.623,0,0,0,40,0,40,,,
CCG assessed the project as part of the March 2024 assessment. Final climate co-benefits pending TTL(s) validation with OPCS.,ECCEE-ECA,FY24,Bank Approved,Assessed,P502032,Growth Foundations DPO,3/26/2024,A,000112513 | Karlis Smits ~ 000455532 | Florian Michael Blum,0,0,Ukraine,Firm,Macroeconomics Trade and Investment,DPF,No,GGEVP,Jasmin Chakeri,ECA,ECCEE,EECM2,EFI-ECA-MTI-MacroFiscal-2,Karlis Smits,Yes,Yes,Total renewable energy capacity awarded or contracted under the law #3220-IX,Yes,,,,,,,22.22%,0,333.33300000000003,333.33300000000003,0.222222,0,0,333.333,333.333,0,0,0,"1,500",0,"1,500",,,
CCG assessed the project as part of the March 2024 assessment. Final climate co-benefits pending TTL(s) validation with OPCS.,ECCTR-ECA,FY24,Bank Approved,Assessed,P176375,Accelerating the Market Transition for Distributed Energy Program as part of ECARES MPA,3/28/2024,A,000383527 | Arnaud Braud ~ 000445457 | Alan David Lee,0,0,Turkiye,Firm,Energy and Extractives,PforR,No,GGIVP,Stephanie Gil,ECA,ECCTR,IECEE,Infra ECA Energy,Arnaud Braud,Yes,Yes,Renewable energy capacity enabled,Yes,,,,,,,100%,0,664.39999999999998,664.39999999999998,1,0,0,664.4,664.4,0,0,0,664.4,0,664.4,,,
CCG assessed the project as part of the March 2024 assessment. Final climate co-benefits pending TTL(s) validation with OPCS.,ECCTR-ECA,FY24,Bank Approved,Assessed,P180173,Türkiye Socially Inclusive Green Transition Project,3/28/2024,A,000439748 | Murat Fatin Onur ~ 000357769 | Natacha Caroline Lemasle,0,0,Turkiye,Firm,Social Sustainability and Inclusion,IPF,No,GGSVP,Helene Monika Carlsson Rex,ECA,ECCTR,SCASO,Social ECA,Murat Fatin Onur,Yes,Yes,Number of livelihood facilities constructed or rehabilitated according to standards to withstand climate-related shocks,Yes,,,,,,,80%,160,160,320,0.8,0,160,320,160,0,0,0,400,0,400,,,
CCG assessed the project as part of the March 2024 assessment. Final climate co-benefits pending TTL(s) validation with OPCS.,ECCTR-ECA,FY24,Bank Approved,Assessed,P180762,Türkiye Industrial Emissions Reduction Project,3/28/2024,A,000514993 | Daniel James Besley ~ 000233023 | Sarah Belle Underwood Moyer,0,0,Turkiye,Firm,Environment Natural Resources and the Blue Economy,IPF,No,GGSVP,Sanjay Srivastava,ECA,ECCTR,SCAE1,ECA ENR PM 1,Daniel James Besley,Yes,Yes,Net GHG emissions per year from Project beneficiaries (metric ton per year) (Metric tons/year),Yes,,,,,,,86.50%,23.960000000000001,336.48500000000001,360.44499999999999,0.8649988,0,23.96,360.445,336.485,0,0,0,416.7,0,416.7,,,
CCG assessed the project as part of the March 2024 assessment. Final climate co-benefits pending TTL(s) validation with OPCS.,ECCWB-ECA,FY24,Bank Approved,Assessed,P179944,"Kosovo Fiscal Effectiveness, Competitiveness and Green Growth DPF",3/18/2024,A,000472354 | Isolina Rossi ~ 000372289 | Blerta Qerimi,0,0,Kosovo,Firm,Macroeconomics Trade and Investment,DPF,No,GGEVP,Jasmin Chakeri,ECA,ECCWB,EECM2,EFI-ECA-MTI-MacroFiscal-2,Isolina Rossi,Yes,Yes,Number of buildings with energy performance certificates (EPCs),Yes,,,,,,,30%,5,25,30,0,0.3,0,0,0,5,30,25,0,100,100,,,
CCG assessed the project as part of the March 2024 assessment. Final climate co-benefits pending TTL(s) validation with OPCS.,LCC1C-LCR,FY24,Bank Approved,Assessed,P181080,Colombia Green and Resilient DPO 2,3/28/2024,A,000327809 | Manuel Luengo ~ 000150211 | Dean A. Cira,0,0,Colombia,Firm,Energy and Extractives,DPF,No,GGIVP,Gabriela Elizondo Azuela,LCR,LCC1C,ILCE1,Infra LCR Energy 1,Manuel Luengo,Yes,Yes,Results indicator #1: Annual emissions in the electricity sector (MtCO2e/yr),Yes,,,,,,,81.25%,128.90600000000001,480.46900000000011,609.375,0.8125,0,128.906,609.375,480.469,0,0,0,750,0,750,,,
CCG assessed the project as part of the March 2024 assessment. Final climate co-benefits pending TTL(s) validation with OPCS.,LCC2C-LCR,FY24,Bank Approved,Assessed,P178049,Costa Rica Climate Resilient Recovery and Territorial Development Project,3/8/2024,A,000377236 | Abigail C. Baca ~ 000525318 | Felipe Montoya Pino,0,0,Costa Rica,Firm,Urban Resilience and Land,IPF,No,GGSVP,Federica Ranghieri,LCR,LCC2C,ILCUR,Urban LCR,Abigail C. Baca,Yes,Yes,People in selected areas with increased access to climate and disaster resilient infrastructure (Number),Yes,,,,,,,52.44%,181.88200000000001,1.6539999999999999,183.536,0.524388571,0,181.882,183.536,1.654,0,0,0,350,0,350,,,
CCG assessed the project as part of the March 2024 assessment. Final climate co-benefits pending TTL(s) validation with OPCS.,LCC2C-LCR,FY24,Bank Approved,Assessed,P181306,Panama Second Climate Resilience and Green Growth DPL,3/22/2024,A,000457984 | Philippe Eric Dardel ~ 000454314 | David Vilar Ferrenbach,0,0,Panama,Firm,Environment Natural Resources and the Blue Economy,DPF,No,GGSVP,Cary Anne Cadman,LCR,LCC2C,SLCE1,LAC ENB 1,Philippe Eric Dardel,Yes,Yes,Results Indicator #1: Number of charging stations per 100 km of the primary and secondary road network,Yes,,,,,,,76.25%,74.375,192.5,266.875,0.7625,0,74.375,266.875,192.5,0,0,0,350,0,350,,,
CCG assessed the project as part of the March 2024 assessment. Final climate co-benefits pending TTL(s) validation with OPCS.,LCC3C-LCR,FY24,Bank Approved,Assessed,P178582,JAMAICA: SOCIAL PROTECTION FOR INCREASED RESILIENCE AND OPPORTUNITY (SPIRO),3/14/2024,A,000470783 | Clemente Avila Parra ~ 000308080 | Briana N. Wilson,0,0,Jamaica,Firm,Social Protection and Jobs,IPF,No,GGHVP,William David Wiseman,LCR,LCC3C,HLCSP,Social Protection & Labor LCR,Clemente Avila Parra,Yes,Yes,"Beneficiary identification system operational in the SPIS, updated with a consideration of climate change risk and a strengthened screening mechanism (Yes/No)",Yes,,,,,,,24.43%,4.4000000000000004,0.48499999999999999,4.8850000000000007,0.24425,0,4.4,4.885,0.485,0,0,0,20,0,20,,,
CCG assessed the project as part of the March 2024 assessment. Final climate co-benefits pending TTL(s) validation with OPCS.,LCC5C-LCR,FY24,Bank Approved,Assessed,P177474,Piauí Pillars of Growth and Social Inclusion Project 2,3/14/2024,A,000521390 | Marie Caroline Paviot ~ 000293126 | Camille Bourguignon-Roger ~ 000322535 | Maria Bernadete Ribas Lange ~,0,0,Brazil,Firm,Agriculture and Food,IPF,No,GGSVP,Diego Arias Carballo,LCR,LCC5C,SLCAG,Agriculture and Food PG LAC,Marie Caroline Paviot,Yes,Yes,Family Farmers (members of supported organizations) adopting improved climate-smart agriculture practices and technology. (Number),Yes,Y,20,0,"-210,675.90","-4,213,518",GHG data finalized,67.89%,13.204000000000001,20.739999999999998,33.944000000000003,0.67888,0,13.204,33.944,20.74,0,0,0,50,0,50,,,
CCG assessed the project as part of the March 2024 assessment. Final climate co-benefits pending TTL(s) validation with OPCS.,LCC5C-LCR,FY24,Bank Approved,Assessed,P179365,Brazil: Support to New Bolsa Familia Conditional Cash Transfer Program,12/6/2023,A,000341106 | Josefina Posadas ~ 000354996 | Gabriel Lara Ibarra,0,0,Brazil,Firm,Social Protection and Jobs,IPF,No,GGHVP,William David Wiseman,LCR,LCC5C,HLCSP,Social Protection & Labor LCR,Josefina Posadas,Yes,No,,No,,,,,,,25%,75,0,75,0.25,0,75,75,0,0,0,0,300,0,300,,,
CCG assessed the project as part of the March 2024 assessment. Final climate co-benefits pending TTL(s) validation with OPCS.,LCC5C-LCR,FY24,Bank Approved,Assessed,P180497,BR State of Ceará Sustainable Development Policy Loan,3/28/2024,A,000504629 | Fabiano Silvio Colbano ~ 000344168 | Megan Meyer,0,0,Brazil,Firm,Macroeconomics Trade and Investment,DPF,No,GGEVP,Shireen Mahdi,LCR,LCC5C,ELCMU,EFI-LCR-MTI-MacroFiscal,Fabiano Silvio Colbano,Yes,Yes,"RI4. Publication of targets for greenhouse gas emission reduction for the CIPP, utilizing the emissions inventory and energy balance.",Yes,,,,,,,54.38%,16.934136720768411,277.71624219153699,294.65037891230543,0.543751384,0,16.93413672,294.6503789,277.7162422,0,0,0,541.884375,0,541.884375,,,
CCG assessed the project as part of the March 2024 assessment. Final climate co-benefits pending TTL(s) validation with OPCS.,LCC5C-LCR,FY24,Bank Approved,Assessed,P500524,Sustainable Human Development Project in the State of Pará,3/28/2024,A,000499746 | Ildo Jose Lautharte Junior ~ 000586940 | Arthur Amorim Braganca,0,0,Brazil,Firm,Education,IPF,No,GGHVP,Andreas Blom,LCR,LCC5C,HLCED,Education LCR,Ildo Jose Lautharte Junior,Yes,Yes,Number of trees planted by students from state public schools in Para,Yes,,,,,,,22.61%,10.804,52.500999999999998,63.305,0.226089286,0,10.804,63.305,52.501,0,0,0,280,0,280,,,
CCG assessed the project as part of the March 2024 assessment. Final climate co-benefits pending TTL(s) validation with OPCS.,MNC01-MNA,FY24,Bank Approved,Assessed,P167900,Tunisia Economic Development Corridor Project,3/14/2024,A,000321027 | Dominic Pasquale Patella ~ 000559249 | Safia Hachicha Ep Ben Abdallah ~ 000515135 | Mira Morad ~,0,0,Tunisia,Firm,Transport,IPF,No,GGIVP,Ibrahim Khalil Zaki Dajani,MNA,MNC01,IMNT1,Transport -MNA,Dominic Pasquale Patella,Yes,Yes,Population served by safer and climate resilient road corridor infrastructure (Number),Yes,Y,30,0,"39,610.07","1,188,302",GHG data finalized,24.06%,52.110999999999997,0.81799999999999995,52.928999999999988,0.240586364,0,52.111,52.929,0.818,0,0,0,220,0,220,,,
CCG assessed the project as part of the March 2024 assessment. Final climate co-benefits pending TTL(s) validation with OPCS.,MNC01-MNA,FY24,Bank Approved,Assessed,P181565,Second Additional Financing to Tunisia Emergency Food Security Response Project,3/14/2024,A,000350035 | Christian Berger ~ 000175318 | Sossena Tassew,0,0,Tunisia,Firm,Agriculture and Food,IPF,No,GGSVP,Rabih H. Karaky,MNA,MNC01,SMNAG,Agriculture and Food PG MNA,Christian Berger,Yes,Yes,"Areas planted with climate-resilient certified wheat seeds adapted to local water-stressed conditions, procured and delivered to small farmers through the Project (Percentage)",Yes,Y,20,0,"-51,119.95","-1,022,399",GHG data finalized,62.50%,150,37.5,187.5,0.625,0,150,187.5,37.5,0,0,0,300,0,300,,,
CCG assessed the project as part of the March 2024 assessment. Final climate co-benefits pending TTL(s) validation with OPCS.,MNC02-MNA,FY24,Bank Approved,Assessed,P180508,Enhancing Women Economic Opportunities in Jordan Operation,3/26/2024,A,000440271 | Khalid Ahmed Ali Moheyddeen ~ 000317293 | Jonna Maria Lundvall ~ 000307132 | Komal Mohindra ~,0,0,Jordan,Firm,Social Protection and Jobs,PforR,No,GGHVP,Cristobal Ridao-Cano,MNA,MNC02,HMNSP,Social Protection & Labor MNA,Khalid Ahmed Ali Moheyddeen,Yes,Yes,Number of bus stops constructed applying the modernized standards (number),N/A,,,,,,,7.85%,1.555406362,15.783888240096299,17.339294602453059,0.078458347,0,1.555406362,17.3392946,15.78388824,0,0,0,221,0,221,,,
CCG assessed the project as part of the March 2024 assessment. Final climate co-benefits pending TTL(s) validation with OPCS.,MNC03-MNA,FY24,Bank Approved,Assessed,P181612,AF Economic Management and Statistics Development for Policy Making,3/15/2024,A,000526013 | Bilal Malaeb ~ 000265589 | Rick Emery Tsouck Ibounde,0,0,Djibouti,Firm,Poverty and Equity,IPF,No,GGEVP,Salman Zaidi,MNA,MNC03,EMNPV,EFI-MNA-POV-Poverty and Equity,Bilal Malaeb,Yes,Yes,Release a report on Climate and Vulnerability Assessment of the population in Djibouti (Yes/No),N/A,,,,,,,13.82%,0.69099999999999995,0,0.69099999999999995,0,0.1382,0,0,0,0.691,0.691,0,0,5,5,,,
CCG assessed the project as part of the March 2024 assessment. Final climate co-benefits pending TTL(s) validation with OPCS.,SACPK-SAR,FY24,Bank Approved,Assessed,P174402,Islamic Republic of Pakistan: Digital Economy Enhancement Project,3/22/2024,A,000263752 | Jerome Bezzina ~ 000530504 | Shahbaz Khan ~ 000489702 | Shan Rehman ~,0,0,Pakistan,Firm,Digital Development,IPF,No,GGIVP,Vyjayanti Tharmaratnam Desai,SAR,SACPK,DSADD,Digital Dev - SAR,Jerome Bezzina,Yes,No,,N/A,,,,,,,1.48%,1.1579999999999999,0,1.1579999999999999,0,0.014846154,0,0,0,1.158,1.158,0,0,78,78,,,
CCG assessed the project as part of the March 2024 assessment. Final climate co-benefits pending TTL(s) validation with OPCS.,SACPK-SAR,FY24,Bank Approved,Assessed,P179051,Second Additional Financing for the Sindh Barrages Improvement Project,3/22/2024,A,000535814 | Thiruni Udeshika Lekamwasam Liyanage ~ 000317539 | Francois Onimus,0,0,Pakistan,Firm,Water,IPF,No,GGSVP,Josses Mugabi,SAR,SACPK,SSAW2,South Asia Water,Thiruni Udeshika Lekamwasam Liyanage,Yes,Yes,Increased design flood passage capacity for Sukkur Barrage (cusec) (Number),Yes,,,,,,,50%,35.850000000000001,0,35.850000000000001,0,0.5,0,0,0,35.85,35.85,0,0,71.7,71.7,,,
"CCG assessed the project as part of the May 2023 assessement. Upon change in milestone, CCG will reassess the co-benefits before OPCS' final climate coding at Board Approval",AFERI-AFE,FY25,Concept Review,Assessed,P181112,Food Systems Resilience Program for Eastern and Southern Africa (Phase 4),2/28/2025,L,000515756 | Mario Rizzolio ~ 000191197 | Edmundo Murrugarra,1,1,Mozambique,Unlikely,Agriculture and Food,IPF,Yes,GGSVP,Shobha Shetty,AFE,AECS2,SAEA2,Agriculture and Food PG AFR2,Mario Rizzolio,Yes,Yes,Climate-smart agriculture technologies and practices transferred to extension services with Program support (Number) of which gender-sensitive technologies and practices (Number),Yes,,,,,,,30.57%,16.234999999999999,6.6909999999999989,22.925999999999998,0,0.30568,0,0,0,16.235,22.926,6.691,0,75,75,0,0,0
CCG assessed the project as part of the May 2023 assessment. Final climate co-benefits pending TTL(s) validation with OPCS.,AECC2-AFE,FY23,Bank Approved,Assessed,P178642,Forest and Savanna Restoration Investment Program,6/2/2023,A,000600342 | Patrice Savadogo ~,0,0,Congo Democratic Republic of,Firm,Environment Natural Resources and the Blue Economy,IPF,No,GGSVP,Abdelaziz Lagnaoui,AFE,AECC2,SAEE3,AFR ENR PM 3,Patrice Savadogo,Yes,Yes,"Net greenhouse gas (GHG) emissions (CRI, Metric tons/year)",Yes,Y,25,"-134,373,882","-5,657,514.68","-141,437,867",GHG data finalized,85.56%,2.798,245.31999999999999,248.11799999999999,0,0.85557931,0,0,0,2.798,248.118,245.32,0,290,290,,,
CCG assessed the project as part of the May 2023 assessment. Final climate co-benefits pending TTL(s) validation with OPCS.,AECE2-AFE,FY23,Bank Approved,Assessed,P179999,ADDITIONAL FINANCE-ACCESS TO FINANCE FOR RECOVERY AND RESILIENCE PROJECT (AFIRR),5/30/2023,A,000288873 | Leyla V. Castillo ~ 000485609 | Brice Gakombe,0,0,Rwanda,Firm,Finance Competitiveness and Innovation,IPF,No,GGEVP,Alwaleed Fareed Alatabani,AFE,AECE2,EAEF1,EFI-AFR1-FCI-Finance-1,Leyla V. Castillo,Yes,No,,No,,,,,,,26.53%,16.327000000000002,10.204000000000001,26.530999999999999,0,0.26531,0,0,0,16.327,26.531,10.204,0,100,100,,,
CCG assessed the project as part of the May 2023 assessment. Final climate co-benefits pending TTL(s) validation with OPCS.,AECE2-AFE,FY23,Bank Approved,Assessed,P180339,Fiscal Sustainability and Inclusive Green Growth (FIGG) Development Policy Operation,5/26/2023,A,000590853 | Naomi Muthoni Mathenge ~ 000240198 | Jana Kunicova ~ 000312275 | Aghassi Mkrtchyan ~,0,0,Kenya,Firm,Macroeconomics Trade and Investment,DPF,No,GGEVP,Abha Prasad,AFE,AECE2,EAEM1,EFI-AFR1-MTI-MacroFiscal-1,Naomi Muthoni Mathenge,Yes,Yes,Number of enterprise/citizen requests that have informed climate measures because of the private sector/citizen input enabled by this regulation.,Yes,,,,,,,26%,62.5,197.5,260,0.26,0.26,31.25,130,98.75,31.25,130,98.75,500,500,"1,000",,,
CCG assessed the project as part of the May 2023 assessment. Final climate co-benefits pending TTL(s) validation with OPCS.,AECE3-AFE,FY23,Bank Approved,Assessed,P178654,Building Skills for Human Capital Development in South Sudan,5/15/2023,A,000317002 | Francisco Haimovich Paz ~ 000311004 | Huma Ali Waheed,0,0,South Sudan,Firm,Education,IPF,No,GGHVP,Muna Salih Meky,AFE,AECE3,HAEE1,Education AFR 1,Francisco Haimovich Paz,Yes,No,,N/A,,,,,,,15.63%,4.5289999999999999,2.5030000000000001,7.032,0,0.156266667,0,0,0,4.529,7.032,2.503,0,45,45,,,
CCG assessed the project as part of the May 2023 assessment. Final climate co-benefits pending TTL(s) validation with OPCS.,AECE3-AFE,FY23,Bank Approved,Assessed,P180785,Enhancing Community Resilience and Local Governance Project Phase II Additional Financing,6/5/2023,A,000255340 | Makiko Watanabe ~,0,0,South Sudan,Firm,Urban Resilience and Land,IPF,No,GGSVP,Peter D. Ellis,AFE,AECE3,IAEU3,Urban DRM AFR East and South 3,Makiko Watanabe,Yes,Yes,"Percentage of sampled beneficiaries reporting increased flood resilience due to the project's investments and institution strengthening (disaggregated by gender, IDPs/refugees/hosts)",Yes,,,,,,,51.09%,15.326000000000001,0,15.326000000000001,0,0.510866667,0,0,0,15.326,15.326,0,0,30,30,,,
CCG assessed the project as part of the May 2023 assessment. Final climate co-benefits pending TTL(s) validation with OPCS.,AECS2-AFE,FY23,Bank Approved,Assessed,P180288,Madagascar First Equitable and Resilient Growth Development Policy Operation,6/8/2023,A,000180984 | Jean-Pascal Nganou ~ 000461975 | Ibrahim El ghandour,0,0,Madagascar,Firm,Macroeconomics Trade and Investment,DPF,No,GGEVP,Marco Antonio Hernandez Ore,AFE,AECS2,EAEM2,EFI-AFR1-MTI-MacroFiscal-2,Jean-Pascal Nganou,Yes,No,,N/A,,,,,,,17.50%,5.3570000000000002,12.143000000000001,17.5,0,0.175,0,0,0,5.357,17.5,12.143,0,100,100,,,
CCG assessed the project as part of the May 2023 assessment. Final climate co-benefits pending TTL(s) validation with OPCS.,AECS2-AFE,FY23,Bank Approved,Assessed,P180734,Comoros Interisland Connectivity Project Additional Finance,5/31/2023,A,000282057 | Atsushi Iimi ~,0,0,Comoros,Firm,Transport,IPF,No,GGIVP,Karla Gonzalez Carvajal,AFE,AECS2,IAET2,Transport-So. Africa + Ethiopia,Atsushi Iimi,Yes,Yes,Climate resilience strategy in the maritime sector is developed,Yes,,,,,,,74.24%,11.135999999999999,0,11.135999999999999,0,0.7424,0,0,0,11.136,11.136,0,0,15,15,,,
CCG assessed the project as part of the May 2023 assessment. Final climate co-benefits pending TTL(s) validation with OPCS.,AFERI-AFE,FY23,Bank Approved,Assessed,P176181,Eastern Africa Regional Digital Integration Project,5/18/2023,A,000247814 | Naomi J. Halewood ~ 000165941 | Benqing Jennifer Gui ~ 000374943 | Cecilia Maria Paradi-Guilford ~,0,0,Eastern and Southern Africa,Firm,Digital Development,IPF,No,GGIVP,Maria Isabel A. S. Neto,AFE,AFERI,DAEDD,Digital Dev - AFR EAST/SOUTH,Naomi J. Halewood,Yes,Yes,"Guidelines/standards for greening digital infrastructure, renewable energy and e-waste management adopted - Somalia",N/A,,,,,,,7.71%,8.8469999999999995,4.4139999999999997,13.260999999999999,0,0.077098837,0,0,0,8.847,13.261,4.414,0,172,172,,,
CCG assessed the project as part of the May 2023 assessment. Final climate co-benefits pending TTL(s) validation with OPCS.,AFERI-AFE,FY23,Bank Approved,Assessed,P177816,Food Systems Resilience Program for Eastern and Southern Africa (Phase 3),5/31/2023,A,000250111 | Benjamin Billard ~ 000386506 | Jeehye Kim ~ 000248702 | Bobojon Yatimov ~,0,0,Eastern and Southern Africa,Firm,Agriculture and Food,IPF,No,GGSVP,Shobha Shetty,AFE,AFERI,SAEA2,Agriculture and Food PG AFR2,Benjamin Billard,Yes,Yes,Farmers adopting resilience-enhancing technologies and practices (Number) of which number of climate-resilience enhancing technologies and practices (Number),Yes,Y,20,"51,402,928","-1,116,737.25","-22,334,745",GHG data finalized,54.92%,268.12700000000001,63.064999999999998,331.19200000000001,0,0.549240464,0,0,0,268.127,331.192,63.065,0,603,603,,,
CCG assessed the project as part of the May 2023 assessment. Final climate co-benefits pending TTL(s) validation with OPCS.,AFERI-AFE,FY23,Bank Approved,Assessed,P180117,Building Institutions And Systems to Harness And Realize Agenda 2063 Project,6/1/2023,A,000243375 | Raymond Muhula ~ 000509864 | Megersa Abera Abate ~ 000330654 | Ankur Huria ~,0,0,Eastern and Southern Africa,Firm,Governance,IPF,No,GGEVP,Omowunmi Ladipo,AFE,AFERI,EAEG2,EFI-AFR1-GOV-FM & PS-2,Raymond Muhula,Yes,No,,N/A,,,,,,,0%,0,0,0,0,0,0,0,0,0,0,0,0,50,50,,,
